,province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum
14305,安徽,340000,f8a6975573af1b33,Sedan,2016,11,362,3718.0,150.0,4534.0
14306,山东,370000,f8a6975573af1b33,Sedan,2016,11,383,5773.0,150.0,4534.0
14307,山西,140000,f8a6975573af1b33,Sedan,2016,11,91,1708.0,150.0,4534.0
14308,广东,440000,f8a6975573af1b33,Sedan,2016,11,1034,11546.0,150.0,4534.0
14309,广西,450000,f8a6975573af1b33,Sedan,2016,11,191,1859.0,150.0,4534.0
14310,江苏,320000,f8a6975573af1b33,Sedan,2016,11,807,8717.0,150.0,4534.0
14311,江西,360000,f8a6975573af1b33,Sedan,2016,11,131,2378.0,150.0,4534.0
14312,河北,130000,f8a6975573af1b33,Sedan,2016,11,272,4849.0,150.0,4534.0
14313,河南,410000,f8a6975573af1b33,Sedan,2016,11,420,6870.0,150.0,4534.0
14314,浙江,330000,f8a6975573af1b33,Sedan,2016,11,695,7574.0,150.0,4534.0
14315,湖北,420000,f8a6975573af1b33,Sedan,2016,11,190,3313.0,150.0,4534.0
14316,湖南,430000,f8a6975573af1b33,Sedan,2016,11,235,2886.0,150.0,4534.0
14317,福建,350000,f8a6975573af1b33,Sedan,2016,11,415,3718.0,150.0,4534.0
14318,辽宁,210000,f8a6975573af1b33,Sedan,2016,11,64,1893.0,150.0,4534.0
14319,重庆,500000,f8a6975573af1b33,Sedan,2016,11,256,1732.0,150.0,4534.0
14320,陕西,610000,f8a6975573af1b33,Sedan,2016,11,181,3048.0,150.0,4534.0
14321,黑龙江,230000,f8a6975573af1b33,Sedan,2016,11,65,2078.0,150.0,4534.0
14322,上海,310000,54fc07138d70374c,SUV,2016,11,421,1928.0,44.0,2802.0
14323,云南,530000,54fc07138d70374c,SUV,2016,11,485,2377.0,44.0,2802.0
14324,内蒙古,150000,54fc07138d70374c,SUV,2016,11,229,1847.0,44.0,2802.0
14325,北京,110000,54fc07138d70374c,SUV,2016,11,500,4615.0,44.0,2802.0
14326,四川,510000,54fc07138d70374c,SUV,2016,11,743,5903.0,44.0,2802.0
14327,安徽,340000,54fc07138d70374c,SUV,2016,11,334,1958.0,44.0,2802.0
14328,山东,370000,54fc07138d70374c,SUV,2016,11,776,5057.0,44.0,2802.0
14329,山西,140000,54fc07138d70374c,SUV,2016,11,208,1450.0,44.0,2802.0
14330,广东,440000,54fc07138d70374c,SUV,2016,11,1836,7361.0,44.0,2802.0
14331,广西,450000,54fc07138d70374c,SUV,2016,11,246,1052.0,44.0,2802.0
14332,江苏,320000,54fc07138d70374c,SUV,2016,11,847,4689.0,44.0,2802.0
14333,江西,360000,54fc07138d70374c,SUV,2016,11,249,1310.0,44.0,2802.0
14334,河北,130000,54fc07138d70374c,SUV,2016,11,746,4210.0,44.0,2802.0
14335,河南,410000,54fc07138d70374c,SUV,2016,11,752,5270.0,44.0,2802.0
14336,浙江,330000,54fc07138d70374c,SUV,2016,11,623,3548.0,44.0,2802.0
14337,湖北,420000,54fc07138d70374c,SUV,2016,11,385,2569.0,44.0,2802.0
14338,湖南,430000,54fc07138d70374c,SUV,2016,11,460,2149.0,44.0,2802.0
14339,福建,350000,54fc07138d70374c,SUV,2016,11,329,1972.0,44.0,2802.0
14340,辽宁,210000,54fc07138d70374c,SUV,2016,11,369,1707.0,44.0,2802.0
14341,重庆,500000,54fc07138d70374c,SUV,2016,11,540,1523.0,44.0,2802.0
14342,陕西,610000,54fc07138d70374c,SUV,2016,11,346,2282.0,44.0,2802.0
14343,黑龙江,230000,54fc07138d70374c,SUV,2016,11,341,2443.0,44.0,2802.0
14344,上海,310000,212083a9246d2fd3,Sedan,2016,11,636,1916.0,229.0,876.0
14345,云南,530000,212083a9246d2fd3,Sedan,2016,11,365,1633.0,229.0,876.0
14346,内蒙古,150000,212083a9246d2fd3,Sedan,2016,11,310,1995.0,229.0,876.0
14347,北京,110000,212083a9246d2fd3,Sedan,2016,11,444,4187.0,229.0,876.0
14348,四川,510000,212083a9246d2fd3,Sedan,2016,11,1080,6166.0,229.0,876.0
14349,安徽,340000,212083a9246d2fd3,Sedan,2016,11,1260,2796.0,229.0,876.0
14350,山东,370000,212083a9246d2fd3,Sedan,2016,11,1637,5082.0,229.0,876.0
14351,山西,140000,212083a9246d2fd3,Sedan,2016,11,372,1995.0,229.0,876.0
14352,广东,440000,212083a9246d2fd3,Sedan,2016,11,1967,7855.0,229.0,876.0
14353,广西,450000,212083a9246d2fd3,Sedan,2016,11,337,1249.0,229.0,876.0
14354,江苏,320000,212083a9246d2fd3,Sedan,2016,11,2283,5813.0,229.0,876.0
14355,江西,360000,212083a9246d2fd3,Sedan,2016,11,676,1751.0,229.0,876.0
14356,河北,130000,212083a9246d2fd3,Sedan,2016,11,1064,4045.0,229.0,876.0
14357,河南,410000,212083a9246d2fd3,Sedan,2016,11,1720,5703.0,229.0,876.0
14358,浙江,330000,212083a9246d2fd3,Sedan,2016,11,1205,5051.0,229.0,876.0
14359,湖北,420000,212083a9246d2fd3,Sedan,2016,11,866,2490.0,229.0,876.0
14360,湖南,430000,212083a9246d2fd3,Sedan,2016,11,982,2686.0,229.0,876.0
14361,福建,350000,212083a9246d2fd3,Sedan,2016,11,746,2372.0,229.0,876.0
14362,辽宁,210000,212083a9246d2fd3,Sedan,2016,11,422,2081.0,229.0,876.0
14363,重庆,500000,212083a9246d2fd3,Sedan,2016,11,643,1594.0,229.0,876.0
14364,陕西,610000,212083a9246d2fd3,Sedan,2016,11,805,3079.0,229.0,876.0
14365,黑龙江,230000,212083a9246d2fd3,Sedan,2016,11,207,1869.0,229.0,876.0
14366,上海,310000,4f79773e600518a6,SUV,2016,11,139,746.0,226.0,24.0
14367,云南,530000,4f79773e600518a6,SUV,2016,11,116,795.0,226.0,24.0
14368,内蒙古,150000,4f79773e600518a6,SUV,2016,11,227,1511.0,226.0,24.0
14369,北京,110000,4f79773e600518a6,SUV,2016,11,153,1847.0,226.0,24.0
14370,四川,510000,4f79773e600518a6,SUV,2016,11,267,2566.0,226.0,24.0
14371,安徽,340000,4f79773e600518a6,SUV,2016,11,301,1193.0,226.0,24.0
14372,山东,370000,4f79773e600518a6,SUV,2016,11,591,2566.0,226.0,24.0
14373,山西,140000,4f79773e600518a6,SUV,2016,11,133,952.0,226.0,24.0
14374,广东,440000,4f79773e600518a6,SUV,2016,11,134,2509.0,226.0,24.0
14375,广西,450000,4f79773e600518a6,SUV,2016,11,52,384.0,226.0,24.0
14376,江苏,320000,4f79773e600518a6,SUV,2016,11,312,2055.0,226.0,24.0
14377,江西,360000,4f79773e600518a6,SUV,2016,11,164,667.0,226.0,24.0
14378,河北,130000,4f79773e600518a6,SUV,2016,11,338,1742.0,226.0,24.0
14379,河南,410000,4f79773e600518a6,SUV,2016,11,535,2481.0,226.0,24.0
14380,浙江,330000,4f79773e600518a6,SUV,2016,11,161,1675.0,226.0,24.0
14381,湖北,420000,4f79773e600518a6,SUV,2016,11,278,1162.0,226.0,24.0
14382,湖南,430000,4f79773e600518a6,SUV,2016,11,533,1360.0,226.0,24.0
14383,福建,350000,4f79773e600518a6,SUV,2016,11,83,713.0,226.0,24.0
14384,辽宁,210000,4f79773e600518a6,SUV,2016,11,129,1011.0,226.0,24.0
14385,重庆,500000,4f79773e600518a6,SUV,2016,11,189,664.0,226.0,24.0
14386,陕西,610000,4f79773e600518a6,SUV,2016,11,381,1670.0,226.0,24.0
14387,黑龙江,230000,4f79773e600518a6,SUV,2016,11,204,1319.0,226.0,24.0
14388,上海,310000,fc32b1a017b34efe,SUV,2016,11,211,1208.0,25.0,1527.0
14389,云南,530000,fc32b1a017b34efe,SUV,2016,11,434,2219.0,25.0,1527.0
14390,内蒙古,150000,fc32b1a017b34efe,SUV,2016,11,390,2191.0,25.0,1527.0
14391,北京,110000,fc32b1a017b34efe,SUV,2016,11,357,4699.0,25.0,1527.0
14392,四川,510000,fc32b1a017b34efe,SUV,2016,11,1318,7023.0,25.0,1527.0
14393,安徽,340000,fc32b1a017b34efe,SUV,2016,11,493,1952.0,25.0,1527.0
14394,山东,370000,fc32b1a017b34efe,SUV,2016,11,894,5253.0,25.0,1527.0
14395,山西,140000,fc32b1a017b34efe,SUV,2016,11,510,2704.0,25.0,1527.0
14396,广东,440000,fc32b1a017b34efe,SUV,2016,11,768,6307.0,25.0,1527.0
14397,广西,450000,fc32b1a017b34efe,SUV,2016,11,212,1095.0,25.0,1527.0
14398,江苏,320000,fc32b1a017b34efe,SUV,2016,11,786,4544.0,25.0,1527.0
14399,江西,360000,fc32b1a017b34efe,SUV,2016,11,356,1418.0,25.0,1527.0
14400,河北,130000,fc32b1a017b34efe,SUV,2016,11,964,5872.0,25.0,1527.0
14401,河南,410000,fc32b1a017b34efe,SUV,2016,11,934,6391.0,25.0,1527.0
14402,浙江,330000,fc32b1a017b34efe,SUV,2016,11,556,3828.0,25.0,1527.0
14403,湖北,420000,fc32b1a017b34efe,SUV,2016,11,389,2324.0,25.0,1527.0
14404,湖南,430000,fc32b1a017b34efe,SUV,2016,11,687,2289.0,25.0,1527.0
14405,福建,350000,fc32b1a017b34efe,SUV,2016,11,253,1741.0,25.0,1527.0
14406,辽宁,210000,fc32b1a017b34efe,SUV,2016,11,226,1453.0,25.0,1527.0
14407,重庆,500000,fc32b1a017b34efe,SUV,2016,11,751,2619.0,25.0,1527.0
14408,陕西,610000,fc32b1a017b34efe,SUV,2016,11,639,3287.0,25.0,1527.0
14409,黑龙江,230000,fc32b1a017b34efe,SUV,2016,11,150,1812.0,25.0,1527.0
14410,上海,310000,feabbf46658382b9,SUV,2016,11,620,3802.0,381.0,961.0
14411,云南,530000,feabbf46658382b9,SUV,2016,11,921,6557.0,381.0,961.0
14412,内蒙古,150000,feabbf46658382b9,SUV,2016,11,675,4885.0,381.0,961.0
14413,北京,110000,feabbf46658382b9,SUV,2016,11,779,11314.0,381.0,961.0
14414,四川,510000,feabbf46658382b9,SUV,2016,11,1861,15392.0,381.0,961.0
14415,安徽,340000,feabbf46658382b9,SUV,2016,11,934,4481.0,381.0,961.0
14416,山东,370000,feabbf46658382b9,SUV,2016,11,1192,9973.0,381.0,961.0
14417,山西,140000,feabbf46658382b9,SUV,2016,11,601,4665.0,381.0,961.0
14418,广东,440000,feabbf46658382b9,SUV,2016,11,1902,18367.0,381.0,961.0
14419,广西,450000,feabbf46658382b9,SUV,2016,11,440,2810.0,381.0,961.0
14420,江苏,320000,feabbf46658382b9,SUV,2016,11,1955,11590.0,381.0,961.0
14421,江西,360000,feabbf46658382b9,SUV,2016,11,511,3177.0,381.0,961.0
14422,河北,130000,feabbf46658382b9,SUV,2016,11,1021,9643.0,381.0,961.0
14423,河南,410000,feabbf46658382b9,SUV,2016,11,1530,13077.0,381.0,961.0
14424,浙江,330000,feabbf46658382b9,SUV,2016,11,1499,11461.0,381.0,961.0
14425,湖北,420000,feabbf46658382b9,SUV,2016,11,794,5840.0,381.0,961.0
14426,湖南,430000,feabbf46658382b9,SUV,2016,11,1478,5767.0,381.0,961.0
14427,福建,350000,feabbf46658382b9,SUV,2016,11,601,4996.0,381.0,961.0
14428,辽宁,210000,feabbf46658382b9,SUV,2016,11,361,3287.0,381.0,961.0
14429,重庆,500000,feabbf46658382b9,SUV,2016,11,1581,5547.0,381.0,961.0
14430,陕西,610000,feabbf46658382b9,SUV,2016,11,896,6667.0,381.0,961.0
14431,黑龙江,230000,feabbf46658382b9,SUV,2016,11,312,4059.0,381.0,961.0
14432,上海,310000,f270f6a489c6a9d7,MPV,2016,11,30,437.0,19.0,905.0
14433,云南,530000,f270f6a489c6a9d7,MPV,2016,11,1547,2213.0,19.0,905.0
14434,内蒙古,150000,f270f6a489c6a9d7,MPV,2016,11,105,427.0,19.0,905.0
14435,北京,110000,f270f6a489c6a9d7,MPV,2016,11,305,2185.0,19.0,905.0
14436,四川,510000,f270f6a489c6a9d7,MPV,2016,11,773,2950.0,19.0,905.0
14437,安徽,340000,f270f6a489c6a9d7,MPV,2016,11,225,726.0,19.0,905.0
14438,山东,370000,f270f6a489c6a9d7,MPV,2016,11,636,2032.0,19.0,905.0
14439,山西,140000,f270f6a489c6a9d7,MPV,2016,11,161,829.0,19.0,905.0
14440,广东,440000,f270f6a489c6a9d7,MPV,2016,11,713,3399.0,19.0,905.0
14441,广西,450000,f270f6a489c6a9d7,MPV,2016,11,75,484.0,19.0,905.0
14442,江苏,320000,f270f6a489c6a9d7,MPV,2016,11,871,2840.0,19.0,905.0
14443,江西,360000,f270f6a489c6a9d7,MPV,2016,11,117,569.0,19.0,905.0
14444,河北,130000,f270f6a489c6a9d7,MPV,2016,11,769,2103.0,19.0,905.0
14445,河南,410000,f270f6a489c6a9d7,MPV,2016,11,952,3559.0,19.0,905.0
14446,浙江,330000,f270f6a489c6a9d7,MPV,2016,11,466,2249.0,19.0,905.0
14447,湖北,420000,f270f6a489c6a9d7,MPV,2016,11,590,2509.0,19.0,905.0
14448,湖南,430000,f270f6a489c6a9d7,MPV,2016,11,426,1121.0,19.0,905.0
14449,福建,350000,f270f6a489c6a9d7,MPV,2016,11,175,1334.0,19.0,905.0
14450,辽宁,210000,f270f6a489c6a9d7,MPV,2016,11,281,726.0,19.0,905.0
14451,重庆,500000,f270f6a489c6a9d7,MPV,2016,11,706,1270.0,19.0,905.0
14452,陕西,610000,f270f6a489c6a9d7,MPV,2016,11,280,1138.0,19.0,905.0
14453,黑龙江,230000,f270f6a489c6a9d7,MPV,2016,11,76,594.0,19.0,905.0
14454,上海,310000,d0f245b8781e3631,Sedan,2016,11,193,771.0,311.0,1383.0
14455,云南,530000,d0f245b8781e3631,Sedan,2016,11,227,967.0,311.0,1383.0
14456,内蒙古,150000,d0f245b8781e3631,Sedan,2016,11,183,794.0,311.0,1383.0
14457,北京,110000,d0f245b8781e3631,Sedan,2016,11,417,2813.0,311.0,1383.0
14458,四川,510000,d0f245b8781e3631,Sedan,2016,11,910,3838.0,311.0,1383.0
14459,安徽,340000,d0f245b8781e3631,Sedan,2016,11,287,967.0,311.0,1383.0
14460,山东,370000,d0f245b8781e3631,Sedan,2016,11,738,3101.0,311.0,1383.0
14461,山西,140000,d0f245b8781e3631,Sedan,2016,11,264,1021.0,311.0,1383.0
14462,广东,440000,d0f245b8781e3631,Sedan,2016,11,615,3589.0,311.0,1383.0
14463,广西,450000,d0f245b8781e3631,Sedan,2016,11,233,637.0,311.0,1383.0
14464,江苏,320000,d0f245b8781e3631,Sedan,2016,11,749,2763.0,311.0,1383.0
14465,江西,360000,d0f245b8781e3631,Sedan,2016,11,198,710.0,311.0,1383.0
14466,河北,130000,d0f245b8781e3631,Sedan,2016,11,755,2829.0,311.0,1383.0
14467,河南,410000,d0f245b8781e3631,Sedan,2016,11,865,3643.0,311.0,1383.0
14468,浙江,330000,d0f245b8781e3631,Sedan,2016,11,420,2241.0,311.0,1383.0
14469,湖北,420000,d0f245b8781e3631,Sedan,2016,11,133,1001.0,311.0,1383.0
14470,湖南,430000,d0f245b8781e3631,Sedan,2016,11,447,1159.0,311.0,1383.0
14471,福建,350000,d0f245b8781e3631,Sedan,2016,11,166,948.0,311.0,1383.0
14472,辽宁,210000,d0f245b8781e3631,Sedan,2016,11,102,575.0,311.0,1383.0
14473,重庆,500000,d0f245b8781e3631,Sedan,2016,11,596,1754.0,311.0,1383.0
14474,陕西,610000,d0f245b8781e3631,Sedan,2016,11,558,1907.0,311.0,1383.0
14475,黑龙江,230000,d0f245b8781e3631,Sedan,2016,11,45,629.0,311.0,1383.0
14476,上海,310000,c6cd4e0e073f5ac2,Sedan,2016,11,448,820.0,139.0,4309.0
14477,云南,530000,c6cd4e0e073f5ac2,Sedan,2016,11,224,564.0,139.0,4309.0
14478,内蒙古,150000,c6cd4e0e073f5ac2,Sedan,2016,11,273,483.0,139.0,4309.0
14479,北京,110000,c6cd4e0e073f5ac2,Sedan,2016,11,179,1306.0,139.0,4309.0
14480,四川,510000,c6cd4e0e073f5ac2,Sedan,2016,11,631,1766.0,139.0,4309.0
14481,安徽,340000,c6cd4e0e073f5ac2,Sedan,2016,11,678,830.0,139.0,4309.0
14482,山东,370000,c6cd4e0e073f5ac2,Sedan,2016,11,1053,1732.0,139.0,4309.0
14483,山西,140000,c6cd4e0e073f5ac2,Sedan,2016,11,479,544.0,139.0,4309.0
14484,广东,440000,c6cd4e0e073f5ac2,Sedan,2016,11,1038,2442.0,139.0,4309.0
14485,广西,450000,c6cd4e0e073f5ac2,Sedan,2016,11,312,427.0,139.0,4309.0
14486,江苏,320000,c6cd4e0e073f5ac2,Sedan,2016,11,1467,2037.0,139.0,4309.0
14487,江西,360000,c6cd4e0e073f5ac2,Sedan,2016,11,577,578.0,139.0,4309.0
14488,河北,130000,c6cd4e0e073f5ac2,Sedan,2016,11,561,1055.0,139.0,4309.0
14489,河南,410000,c6cd4e0e073f5ac2,Sedan,2016,11,1021,1675.0,139.0,4309.0
14490,浙江,330000,c6cd4e0e073f5ac2,Sedan,2016,11,859,1617.0,139.0,4309.0
14491,湖北,420000,c6cd4e0e073f5ac2,Sedan,2016,11,751,825.0,139.0,4309.0
14492,湖南,430000,c6cd4e0e073f5ac2,Sedan,2016,11,619,730.0,139.0,4309.0
14493,福建,350000,c6cd4e0e073f5ac2,Sedan,2016,11,291,620.0,139.0,4309.0
14494,辽宁,210000,c6cd4e0e073f5ac2,Sedan,2016,11,186,517.0,139.0,4309.0
14495,重庆,500000,c6cd4e0e073f5ac2,Sedan,2016,11,148,337.0,139.0,4309.0
14496,陕西,610000,c6cd4e0e073f5ac2,Sedan,2016,11,275,703.0,139.0,4309.0
14497,黑龙江,230000,c6cd4e0e073f5ac2,Sedan,2016,11,61,505.0,139.0,4309.0
14498,上海,310000,a9a43d1a7ecbe75d,SUV,2016,11,162,339.0,80.0,201.0
14499,云南,530000,a9a43d1a7ecbe75d,SUV,2016,11,152,197.0,80.0,201.0
14500,内蒙古,150000,a9a43d1a7ecbe75d,SUV,2016,11,81,140.0,80.0,201.0
14501,北京,110000,a9a43d1a7ecbe75d,SUV,2016,11,100,505.0,80.0,201.0
14502,四川,510000,a9a43d1a7ecbe75d,SUV,2016,11,279,729.0,80.0,201.0
14503,安徽,340000,a9a43d1a7ecbe75d,SUV,2016,11,183,252.0,80.0,201.0
14504,山东,370000,a9a43d1a7ecbe75d,SUV,2016,11,160,547.0,80.0,201.0
14505,山西,140000,a9a43d1a7ecbe75d,SUV,2016,11,31,117.0,80.0,201.0
14506,广东,440000,a9a43d1a7ecbe75d,SUV,2016,11,658,1123.0,80.0,201.0
14507,广西,450000,a9a43d1a7ecbe75d,SUV,2016,11,172,196.0,80.0,201.0
14508,江苏,320000,a9a43d1a7ecbe75d,SUV,2016,11,402,674.0,80.0,201.0
14509,江西,360000,a9a43d1a7ecbe75d,SUV,2016,11,76,158.0,80.0,201.0
14510,河北,130000,a9a43d1a7ecbe75d,SUV,2016,11,85,410.0,80.0,201.0
14511,河南,410000,a9a43d1a7ecbe75d,SUV,2016,11,134,465.0,80.0,201.0
14512,浙江,330000,a9a43d1a7ecbe75d,SUV,2016,11,364,649.0,80.0,201.0
14513,湖北,420000,a9a43d1a7ecbe75d,SUV,2016,11,244,294.0,80.0,201.0
14514,湖南,430000,a9a43d1a7ecbe75d,SUV,2016,11,355,316.0,80.0,201.0
14515,福建,350000,a9a43d1a7ecbe75d,SUV,2016,11,125,259.0,80.0,201.0
14516,辽宁,210000,a9a43d1a7ecbe75d,SUV,2016,11,126,287.0,80.0,201.0
14517,重庆,500000,a9a43d1a7ecbe75d,SUV,2016,11,179,196.0,80.0,201.0
14518,陕西,610000,a9a43d1a7ecbe75d,SUV,2016,11,252,378.0,80.0,201.0
14519,黑龙江,230000,a9a43d1a7ecbe75d,SUV,2016,11,66,185.0,80.0,201.0
14520,上海,310000,3c974920a76ac9c1,SUV,2016,12,374,1161.0,117.0,2113.0
14521,云南,530000,3c974920a76ac9c1,SUV,2016,12,456,1572.0,117.0,2113.0
14522,内蒙古,150000,3c974920a76ac9c1,SUV,2016,12,219,1537.0,117.0,2113.0
14523,北京,110000,3c974920a76ac9c1,SUV,2016,12,563,3181.0,117.0,2113.0
14524,四川,510000,3c974920a76ac9c1,SUV,2016,12,570,4075.0,117.0,2113.0
14525,安徽,340000,3c974920a76ac9c1,SUV,2016,12,226,1170.0,117.0,2113.0
14526,山东,370000,3c974920a76ac9c1,SUV,2016,12,601,3297.0,117.0,2113.0
14527,山西,140000,3c974920a76ac9c1,SUV,2016,12,260,1403.0,117.0,2113.0
14528,广东,440000,3c974920a76ac9c1,SUV,2016,12,3800,8936.0,117.0,2113.0
14529,广西,450000,3c974920a76ac9c1,SUV,2016,12,505,1215.0,117.0,2113.0
14530,江苏,320000,3c974920a76ac9c1,SUV,2016,12,1010,3404.0,117.0,2113.0
14531,江西,360000,3c974920a76ac9c1,SUV,2016,12,262,875.0,117.0,2113.0
14532,河北,130000,3c974920a76ac9c1,SUV,2016,12,305,2868.0,117.0,2113.0
14533,河南,410000,3c974920a76ac9c1,SUV,2016,12,505,3387.0,117.0,2113.0
14534,浙江,330000,3c974920a76ac9c1,SUV,2016,12,865,3288.0,117.0,2113.0
14535,湖北,420000,3c974920a76ac9c1,SUV,2016,12,474,2010.0,117.0,2113.0
14536,湖南,430000,3c974920a76ac9c1,SUV,2016,12,474,1733.0,117.0,2113.0
14537,福建,350000,3c974920a76ac9c1,SUV,2016,12,404,1572.0,117.0,2113.0
14538,辽宁,210000,3c974920a76ac9c1,SUV,2016,12,997,2788.0,117.0,2113.0
14539,重庆,500000,3c974920a76ac9c1,SUV,2016,12,199,661.0,117.0,2113.0
14540,陕西,610000,3c974920a76ac9c1,SUV,2016,12,440,2028.0,117.0,2113.0
14541,黑龙江,230000,3c974920a76ac9c1,SUV,2016,12,461,2252.0,117.0,2113.0
14542,上海,310000,3d7554f1f56dd664,Sedan,2016,12,518,1472.0,613.0,3801.0
14543,云南,530000,3d7554f1f56dd664,Sedan,2016,12,519,1448.0,613.0,3801.0
14544,内蒙古,150000,3d7554f1f56dd664,Sedan,2016,12,337,1399.0,613.0,3801.0
14545,北京,110000,3d7554f1f56dd664,Sedan,2016,12,811,3699.0,613.0,3801.0
14546,四川,510000,3d7554f1f56dd664,Sedan,2016,12,1125,4977.0,613.0,3801.0
14547,安徽,340000,3d7554f1f56dd664,Sedan,2016,12,507,1521.0,613.0,3801.0
14548,山东,370000,3d7554f1f56dd664,Sedan,2016,12,1574,4088.0,613.0,3801.0
14549,山西,140000,3d7554f1f56dd664,Sedan,2016,12,571,1606.0,613.0,3801.0
14550,广东,440000,3d7554f1f56dd664,Sedan,2016,12,11515,12169.0,613.0,3801.0
14551,广西,450000,3d7554f1f56dd664,Sedan,2016,12,1258,1727.0,613.0,3801.0
14552,江苏,320000,3d7554f1f56dd664,Sedan,2016,12,2877,4916.0,613.0,3801.0
14553,江西,360000,3d7554f1f56dd664,Sedan,2016,12,741,1326.0,613.0,3801.0
14554,河北,130000,3d7554f1f56dd664,Sedan,2016,12,974,3395.0,613.0,3801.0
14555,河南,410000,3d7554f1f56dd664,Sedan,2016,12,1234,4417.0,613.0,3801.0
14556,浙江,330000,3d7554f1f56dd664,Sedan,2016,12,2467,5123.0,613.0,3801.0
14557,湖北,420000,3d7554f1f56dd664,Sedan,2016,12,1050,2360.0,613.0,3801.0
14558,湖南,430000,3d7554f1f56dd664,Sedan,2016,12,1192,2226.0,613.0,3801.0
14559,福建,350000,3d7554f1f56dd664,Sedan,2016,12,1578,2263.0,613.0,3801.0
14560,辽宁,210000,3d7554f1f56dd664,Sedan,2016,12,2161,3273.0,613.0,3801.0
14561,重庆,500000,3d7554f1f56dd664,Sedan,2016,12,398,888.0,613.0,3801.0
14562,陕西,610000,3d7554f1f56dd664,Sedan,2016,12,607,2324.0,613.0,3801.0
14563,黑龙江,230000,3d7554f1f56dd664,Sedan,2016,12,1018,2567.0,613.0,3801.0
14564,上海,310000,2d0d2c3403909fdb,SUV,2016,12,167,732.0,447.0,596.0
14565,云南,530000,2d0d2c3403909fdb,SUV,2016,12,350,1118.0,447.0,596.0
14566,内蒙古,150000,2d0d2c3403909fdb,SUV,2016,12,233,867.0,447.0,596.0
14567,北京,110000,2d0d2c3403909fdb,SUV,2016,12,677,1766.0,447.0,596.0
14568,四川,510000,2d0d2c3403909fdb,SUV,2016,12,434,2572.0,447.0,596.0
14569,安徽,340000,2d0d2c3403909fdb,SUV,2016,12,138,782.0,447.0,596.0
14570,山东,370000,2d0d2c3403909fdb,SUV,2016,12,400,2036.0,447.0,596.0
14571,山西,140000,2d0d2c3403909fdb,SUV,2016,12,197,686.0,447.0,596.0
14572,广东,440000,2d0d2c3403909fdb,SUV,2016,12,1829,3856.0,447.0,596.0
14573,广西,450000,2d0d2c3403909fdb,SUV,2016,12,173,543.0,447.0,596.0
14574,江苏,320000,2d0d2c3403909fdb,SUV,2016,12,427,1827.0,447.0,596.0
14575,江西,360000,2d0d2c3403909fdb,SUV,2016,12,109,493.0,447.0,596.0
14576,河北,130000,2d0d2c3403909fdb,SUV,2016,12,328,1654.0,447.0,596.0
14577,河南,410000,2d0d2c3403909fdb,SUV,2016,12,337,1924.0,447.0,596.0
14578,浙江,330000,2d0d2c3403909fdb,SUV,2016,12,424,1839.0,447.0,596.0
14579,湖北,420000,2d0d2c3403909fdb,SUV,2016,12,280,1041.0,447.0,596.0
14580,湖南,430000,2d0d2c3403909fdb,SUV,2016,12,275,937.0,447.0,596.0
14581,福建,350000,2d0d2c3403909fdb,SUV,2016,12,157,655.0,447.0,596.0
14582,辽宁,210000,2d0d2c3403909fdb,SUV,2016,12,567,1133.0,447.0,596.0
14583,重庆,500000,2d0d2c3403909fdb,SUV,2016,12,155,474.0,447.0,596.0
14584,陕西,610000,2d0d2c3403909fdb,SUV,2016,12,267,1079.0,447.0,596.0
14585,黑龙江,230000,2d0d2c3403909fdb,SUV,2016,12,336,1068.0,447.0,596.0
14586,上海,310000,a28bb927b6fcb33c,Sedan,2016,12,210,534.0,274.0,298.0
14587,云南,530000,a28bb927b6fcb33c,Sedan,2016,12,308,539.0,274.0,298.0
14588,内蒙古,150000,a28bb927b6fcb33c,Sedan,2016,12,176,469.0,274.0,298.0
14589,北京,110000,a28bb927b6fcb33c,Sedan,2016,12,342,1206.0,274.0,298.0
14590,四川,510000,a28bb927b6fcb33c,Sedan,2016,12,436,1877.0,274.0,298.0
14591,安徽,340000,a28bb927b6fcb33c,Sedan,2016,12,348,615.0,274.0,298.0
14592,山东,370000,a28bb927b6fcb33c,Sedan,2016,12,556,1407.0,274.0,298.0
14593,山西,140000,a28bb927b6fcb33c,Sedan,2016,12,181,539.0,274.0,298.0
14594,广东,440000,a28bb927b6fcb33c,Sedan,2016,12,4195,5046.0,274.0,298.0
14595,广西,450000,a28bb927b6fcb33c,Sedan,2016,12,386,534.0,274.0,298.0
14596,江苏,320000,a28bb927b6fcb33c,Sedan,2016,12,1154,1730.0,274.0,298.0
14597,江西,360000,a28bb927b6fcb33c,Sedan,2016,12,351,499.0,274.0,298.0
14598,河北,130000,a28bb927b6fcb33c,Sedan,2016,12,419,1221.0,274.0,298.0
14599,河南,410000,a28bb927b6fcb33c,Sedan,2016,12,651,1443.0,274.0,298.0
14600,浙江,330000,a28bb927b6fcb33c,Sedan,2016,12,1310,2124.0,274.0,298.0
14601,湖北,420000,a28bb927b6fcb33c,Sedan,2016,12,787,1024.0,274.0,298.0
14602,湖南,430000,a28bb927b6fcb33c,Sedan,2016,12,674,938.0,274.0,298.0
14603,福建,350000,a28bb927b6fcb33c,Sedan,2016,12,519,772.0,274.0,298.0
14604,辽宁,210000,a28bb927b6fcb33c,Sedan,2016,12,848,1059.0,274.0,298.0
